"practice_code","practice_name","postcode","subicb_code","non_white_popn","reg_popn","pct_non_white"
"H83009","NORBURY HEALTH CENTRE (02)","SW16 4NL","36L",7181.07462725389,10990,0.6534189833716
"H83010","SOUTH NORWOOD HILL MEDICAL CENTRE","SE25 6BY","36L",3663.03157321799,6599,0.555088888197907
"H83011","NORTH CROYDON MEDICAL CENTRE","CR7 7HQ","36L",4809.57221809715,7022,0.6849291110933
"H83012","ST. JAMES'S MEDICAL CENTRE","CR0 2BZ","36L",5219.20723567416,9844,0.530191714310663
"H83013","OLD COULSDON MEDICAL PRACTICE","CR5 1HF","36L",4713.71991786453,17712,0.266131431677085
"H83014","QUEENHILL MEDICAL PRACTICE","CR2 8DU","36L",2326.6888192396,7048,0.330120434057832
"H83015","PARKSIDE GROUP PRACTICE","CR2 6EX","36L",5769.61601422875,14111,0.408873645682712
"H83016","KESTON MEDICAL PRACTICE","CR8 2YL","36L",8621.41821444499,22702,0.379764699781737
"H83017","BRIGSTOCK & SOUTH NORWOOD PARTNERSHIP","CR7 7JN","36L",9951.00871346063,14262,0.69772883981634
"H83018","SELSDON PARK MEDICAL PRACTICE","CR2 8LG","36L",5494.51509686637,17218,0.319114595009082
"H83019","FRIENDS ROAD MEDICAL PRACTICE","CR0 1ED","36L",4234.60979109411,8047,0.526234595637394
"H83020","EVERSLEY MEDICAL CENTRE","CR7 6AR","36L",7492.73168159047,10608,0.706328401356568
"H83021","LONDON ROAD MEDICAL PRACTICE","CR7 6AR","36L",4285.10092638294,6170,0.694505822752503
"H83022","THORNTON HEATH HEALTH CENTRE","CR7 8RL","36L",4628.23732804921,6723,0.688418463193398
"H83023","MORLAND ROAD SURGERY","CR0 6HA","36L",3542.62271643486,6814,0.519903539247851
"H83024","WOODCOTE MEDICAL","CR8 3EE","36L",6672.41356617118,17995,0.370792640520766
"H83028","ADDINGTON MEDICAL PRACTICE","CR0 0JA","36L",3810.26116821412,9589,0.397357510503089
"H83029","HARTLAND WAY SURGERY","CR0 8RG","36L",1658.93191941676,4655,0.356376352184052
"H83030","BROOM ROAD MEDICAL PRACTICE","CR0 8NG","36L",1796.99811801609,3236,0.555314622378274
"H83031","THE HALING PARK PARTNERSHIP","CR2 6AD","36L",1608.14766199642,3486,0.461316024669083
"H83033","ASHBURTON PARK MEDICAL CENTRE","CR0 7AG","36L",2089.48378229382,4035,0.517839846912968
"H83034","THE WHITEHORSE PRACTICE","CR0 2JJ","36L",4941.80236105554,7302,0.676773810059646
"H83037","AUCKLAND SURGERY","SE19 2DF","36L",3241.59274149409,7578,0.427763623844562
"H83039","STOVELL HOUSE SURGERY","CR0 6AH","36L",3752.34048180213,8015,0.468164751316547
"H83042","LEANDER ROAD SURGERY","CR7 6JE","36L",5945.34413954086,8245,0.72108479557803
"H83043","SHIRLEY MEDICAL CENTRE","CR0 8BH","36L",2901.68491424267,7504,0.386685089851102
"H83044","EAST CROYDON MEDICAL CENTRE","CR0 1FE","36L",11487.4622962944,21496,0.534399995175586
"H83049","HEADLEY DRIVE SURGERY","CR0 0QL","36L",1147.25695067217,2580,0.444673236694638
"H83051","THORNTON & VALLEY PARK SURGERY","CR0 3EW","36L",12265.6419558172,18286,0.670766813727286
"H83052","BRAMLEY AVENUE SURGERY","CR5 2DR","36L",890.192709153717,2872,0.309955678674693
"H83053","PARCHMORE MEDICAL CENTRE","CR7 8LY","36L",9852.62224355145,14793,0.666032734641482
"H83608","FAMILY PRACTICE GROUP","CR7 7JH","36L",7410.45753733199,10455,0.708795555938019
"H83609","MERSHAM MEDICAL CENTRE","CR7 8JN","36L",3051.69561917392,4739,0.643953496343937
"H83611","SELHURST MEDICAL PRACTICE","SE25 5QA","36L",3045.37349922777,4917,0.619356009604997
"H83624","FAIRVIEW MEDICAL CENTRE","SW16 5PX","36L",5129.45261402597,8304,0.617708648124515
"H83627","BIRDHURST MEDICAL PRACTICE","CR2 7DX","36L",3352.6261804496,6929,0.483854261863126
"H83631","GREENSIDE MEDICAL PRACTICE","CR0 3PN","36L",6507.36601487816,9262,0.70258756368799
"H84002","PARK ROAD SURGERY","TW11 0AU","36L",1782.03700062196,12915,0.137981959010605
"H84005","PARKSHOT MEDICAL RICHMOND","TW9 2RG","36L",3071.01863380903,14620,0.210055994104585
"H84006","RICHMOND MEDICAL GROUP","SW14 8LP","36L",3785.62894530313,18000,0.210312719183507
"H84007","THE ACORN GROUP PRACTICE","TW1 4EA","36L",1686.04079404573,8285,0.203505225593933
"H84010","CANBURY MEDICAL CENTRE","KT2 6HR","36L",2756.98808316537,9425,0.292518629513567
"H84012","THE YORK MEDICAL PRACTICE","TW1 3PA","36L",2734.83604036436,13975,0.195694886609257
"H84014","PARADISE ROAD PRACTICE","TW9 1SA","36L",502.408389796849,2529,0.198658912533353
"H84015","BRUNSWICK SURGERY","KT6 6EZ","36L",2225.07038505259,8622,0.258068938187496
"H84016","THE GROVES MEDICAL CENTRE","KT3 3TX","36L",6875.72986468868,17506,0.392764187403672
"H84017","SEYMOUR HOUSE AND LOCK ROAD SURGERY","TW9 1UU","36L",2921.57721437704,13427,0.21758972327229
"H84018","BROAD LANE SURGERY","TW12 3AX","36L",1264.21494525694,6214,0.203446241592683
"H84020","FAIRHILL MEDICAL PRACTICE","KT2 7PX","36L",7794.46077991767,22276,0.349903967494958
"H84023","ESSEX HOUSE SURGERY","SW13 0LW","36L",2234.6101019057,12193,0.183269917321881
"H84025","HOOK SURGERY","KT9 2GY","36L",1547.55683907068,7203,0.214848929483644
"H84027","CHURCHILL MEDICAL CENTRE","KT2 6PG","36L",5967.39247843134,19256,0.309897822934739
"H84030","CENTRAL SURGERY","KT6 6EZ","36L",3496.71513844207,13632,0.256507859334072
"H84031","JUBILEE SURGERY","TW2 6JL","36L",1765.868826555,5860,0.301342803166382
"H84032","HAMPTON WICK SURGERY","KT1 4DY","36L",1591.33806492185,9295,0.17120366486518
"H84033","ST ALBANS MEDICAL CENTRE","KT2 5HF","36L",1795.19312959872,6736,0.266507293586508
"H84034","THE ORCHARD PRACTICE","KT9 1AG","36L",1860.85461690179,8758,0.212474836366955
"H84039","CROSS DEEP SURGERY","TW1 4QP","36L",1935.01528105253,11335,0.170711537807899
"H84040","HAMPTON MEDICAL CENTRE","TW12 2PB","36L",2250.86805590445,11546,0.194947865572878
"H84041","THE VINEYARD SURGERY","TW10 6PP","36L",1392.76052604925,6979,0.199564482884259
"H84042","HOLMWOOD CORNER SURGERY","KT3 6DR","36L",5832.61760685333,13508,0.431789873175402
"H84044","THE GREEN & FIR ROAD","TW2 5TU","36L",2167.07873257765,8103,0.267441531849642
"H84048","TWICKENHAM PARK SURGERY","TW1 2AR","36L",1332.83930792853,8267,0.161224060472787
"H84050","CHESSINGTON PARK SURGERY","KT9 2GY","36L",1563.32261938533,7528,0.207667723085193
"H84051","ROSELAWN","KT3 6AA","36L",2928.22313415324,7111,0.411787812424868
"H84053","BERRYLANDS SURGERY","KT6 6EZ","36L",1088.84655403247,4340,0.250886302772458
"H84054","RED LION ROAD SURGERY","KT6 7QG","36L",1215.18774874931,3585,0.338964504532584
"H84055","DR JOHNSON AND PARTNERS","SW14 8LP","36L",2111.92262085265,11700,0.180506206910482
"H84057","STAINES ROAD SURGERY","TW2 5AU","36L",1040.62113947542,3818,0.272556610653592
"H84059","THAMESIDE MEDICAL PRACTICE","TW11 8HU","36L",646.508464002487,4594,0.140728877667063
"H84060","RICHMOND LOCK SURGERY","TW1 1PS","36L",2105.36738596444,7561,0.278450917334273
"H84061","KINGSTON HEALTH CENTRE","KT2 5AD","36L",7137.05623451725,22562,0.316330832130008
"H84062","LANGLEY MEDICAL PRACTICE","KT6 6EZ","36L",2114.87936084181,8141,0.259781275131041
"H84618","SUNRAY SURGERY","KT5 9QD","36L",2094.47090733441,5187,0.403792347664239
"H84619","CLAREMONT MEDICAL CENTRE","KT6 6BS","36L",2703.57885143284,11365,0.237886392558983
"H84623","HAMPTON HILL MEDICAL CENTRE","TW12 1NY","36L",1487.16776618341,8699,0.170958474098564
"H84625","WOODLAWN MEDICAL CENTRE","TW2 6EE","36L",1656.83644436818,4831,0.342959313675881
"H84629",NA,"Unknown","UNK",382.598512725276,977,0.391605437794551
"H84630","CRANE PARK SURGERY","TW2 6JL","36L",1493.9959563591,3900,0.383075886245923
"H84635","MANOR DRIVE MEDICAL CENTRE","KT4 7LG","36L",4786.38056898781,15479,0.309217686477667
"H84639","KEW MEDICAL PRACTICE","TW9 4BH","36L",1482.68120792094,5794,0.255899414553149
"H85001","WANDSWORTH MEDICAL CENTRE","SW18 4DD","36L",5399.26634133698,18104,0.298236099278446
"H85002","THE FALCON ROAD MEDICAL CENTRE","SW11 2PH","36L",3735.29680471178,9345,0.399710733516509
"H85003","QUEENSTOWN ROAD MEDICAL PRACTICE","SW8 3RX","36L",2425.54329653701,7320,0.331358373843854
"H85005","TRINITY MEDICAL CENTRE","SW17 7AL","36L",2127.14575762204,7061,0.301252762727947
"H85006","MAYFIELD SURGERY","SW15 4AA","36L",2969.67106127943,6860,0.432896656163183
"H85007","SOUTHFIELDS GROUP PRACTICE","SW18 5AE","36L",2622.22002195322,11312,0.231808700667718
"H85008","THE ROEHAMPTON SURGERY","SW15 4HN","36L",2556.04623491214,6293,0.406172927842387
"H85009","BEDFORD HILL FAMILY PRACTICE","SW12 9HS","36L",3246.39893582012,11890,0.273036075342314
"H85011","THE GREYSWOOD PRACTICE","SW16 6PX","36L",4586.97090732069,10160,0.451473514500068
"H85012","PUTNEYMEAD GROUP MEDICAL PRACTICE","SW15 6TQ","36L",6882.65731798542,25760,0.267183902095707
"H85018","THE SURGERY - 48 MULGRAVE ROAD","SM2 6LX","36L",2947.20754701487,8538,0.345187110214907
"H85020","THE NELSON MEDICAL PRACTICE","SW20 8DA","36L",9583.19285744133,31333,0.305849834278279
"H85021","THE CHESSER SURGERY","SM5 2RT","36L",1976.33180509369,6306,0.313404980192465
"H85022","PARK ROAD MEDICAL CENTRE","SM6 8AW","36L",1348.60685383359,4169,0.323484493603643
"H85023","BISHOPSFORD ROAD SURGERY","SM4 6BH","36L",1773.07539144017,4723,0.375412956053391
"H85024","THE MITCHAM MEDICAL CENTRE.","CR4 3PR","36L",4043.02357156993,8411,0.480682864293179
"H85025","THE WRYTHE GREEN SURGERY","SM5 2RE","36L",4074.89212780939,15880,0.256605297720995
"H85026","FRANCIS GROVE SURGERY","SW19 4DL","36L",4086.20326744842,14525,0.281322083817447
"H85027","WIMBLEDON VILLAGE PRACTICE","SW19 5BY","36L",3284.36525410671,13446,0.244263368593389
"H85028","WIMBLEDON MEDICAL PRACTICE","SW19 1NX","36L",2973.23382671774,10597,0.280573164736977
"H85029","WIDE WAY MEDICAL CENTRE","CR4 1BP","36L",8501.80621558061,14004,0.607098415851229
"H85030","THE OLD COURT HOUSE SURGERY","SM1 4AF","36L",4369.80657151355,12898,0.338797222167278
"H85031","BENHILL & BELMONT PRACTICE","SM1 4EB","36L",4178.10387708921,12342,0.338527295178189
"H85032","CARSHALTON FIELDS SURGERY","SM5 3LS","36L",1008.05972824928,3869,0.260547874967505
"H85033","TAMWORTH HOUSE MEDICAL CENTRE.","CR4 1DL","36L",5661.17325746628,9717,0.582605048622649
"H85035",NA,"Unknown","UNK",1115.12521976263,1933,0.576888370285893
"H85037","MORDEN HALL MEDICAL CENTRE","SW19 3DA","36L",6156.17648238138,15105,0.40755885351747
"H85038","CRICKET GREEN MEDICAL PRACTICE","CR4 3DA","36L",6241.2409646693,11932,0.523067462677615
"H85041","EARLSFIELD SURGERY","SW18 4HH","36L",3812.73956260104,14440,0.2640401359142
"H85045","BRIDGE LANE GROUP PRACTICE","SW11 3AD","36L",4877.5448304168,14856,0.328321542165913
"H85047","CHATFIELD MEDICAL CENTRE","SW11 3UJ","36L",4234.84244489081,11138,0.380215698050889
"H85048","BROCKLEBANK GROUP PRACTICE","SW18 4DU","36L",4710.69925782977,16527,0.28503051115325
"H85049","BATTERSEA RISE GROUP PRACTICE","SW11 1HG","36L",1348.65043082742,7224,0.186690258973895
"H85051","LAMBTON ROAD MEDICAL PRACTICE","SW20 0LW","36L",5012.43634252253,17644,0.284087301208486
"H85052","STREATHAM PARK SURGERY","SW16 6LY","36L",2232.49819039064,5075,0.439901121259239
"H85053","THE SURGERY-181 CARSHALTON ROAD","SM1 4NG","36L",1570.08637969573,5086,0.30870750682181
"H85055","WEST BARNES SURGERY","KT3 6JD","36L",2727.71245833665,7492,0.36408335001824
"H85057","ELBOROUGH STREET SURGERY","SW18 5DS","36L",1912.56152484202,7987,0.239459311987232
"H85061","THE HEATHBRIDGE PRACTICE","SW15 2TL","36L",5195.30260309491,21636,0.240123063555875
"H85063","CHEAM GP CENTRE","SM3 8EP","36L",3586.60624899667,13076,0.274289251223361
"H85065","THE ALTON PRACTICE","SW15 4LE","36L",1980.28574514527,4314,0.459037029472709
"H85066","BALHAM PARK SURGERY","SW17 7AW","36L",4816.90273518043,19313,0.249412454573625
"H85067","DANEBURY AVENUE SURGERY","SW15 4DU","36L",1427.18617091455,3058,0.466705745884418
"H85069","LAVENDER HILL GROUP PRACTICE","SW11 5TU","36L",3836.84867226114,14461,0.265323883013701
"H85070","CENTRAL MEDICAL CENTRE","SM4 5RT","36L",4043.80574732134,9534,0.424145767497518
"H85075","THE HAIDER PRACTICE","SW11 1SW","36L",1539.93345028777,5457,0.282194145187424
"H85076","STONECOT SURGERY","SM3 9EY","36L",3083.34233123451,9243,0.333586750106514
"H85077","BOLINGBROKE MEDICAL CENTRE (THMP)","SW11 6BF","36L",1600.35978711473,5886,0.271892590403455
"H85078","MITCHAM FAMILY PRACTICE","CR4 3HS","36L",2209.68363248736,4115,0.536982656740549
"H85082","TRIANGLE SURGERY","SW18 4HX","36L",1456.79379834662,4585,0.317730381318782
"H85087","OPEN DOOR SURGERY","SW12 8EU","36L",4399.68771999016,9864,0.446034845903301
"H85088","CLAPHAM JUNCTION MEDICAL PRACTICE","SW11 2EJ","36L",987.728953503496,2503,0.394618039753694
"H85090","FIGGES MARSH SURGERY","CR4 3LD","36L",5585.68542805256,9874,0.565696316391792
"H85092","RIVERHOUSE MEDICAL PRACTICE","SW19 1YG","36L",2052.07308386907,5990,0.342583152565788
"H85095","THE HEALTH CENTRE","SM1 2RJ","36L",4969.64093517257,14513,0.342426854211574
"H85100","ST PAUL'S COTTAGE PRACTICE","SW19 6EW","36L",3083.57525168518,7976,0.386606726640569
"H85101","GRAND DRIVE SURGERY","SW20 9EA","36L",2767.49731044661,9225,0.299999708449497
"H85103","HACKBRIDGE MEDICAL CENTRE","SM6 7DS","36L",2293.11067874262,6635,0.345608240955933
"H85105","CHEAM FAMILY PRACTICE","SM3 8BS","36L",3889.69439262048,13326,0.291887617636236
"H85110","RAVENSBURY PARK MEDICAL CENTRE","CR4 4DQ","36L",2379.93581713317,5338,0.445847848844729
"H85111","BATTERSEA FIELDS PRACTICE","SW11 5JP","36L",5617.89767578469,13147,0.427314039384247
"H85112","THE VINEYARD HILL ROAD SURGERY","SW19 7JL","36L",1581.760565421,5928,0.266828705367915
"H85113","DR SUGUMAR AND PARTNER","SM6 8BL","36L",1355.1544869256,4104,0.330203335020857
"H85114","THURLEIGH ROAD PRACTICE","SW12 8TT","36L",2705.81606447353,14278,0.189509459621343
"H85115","SHOTFIELD MEDICAL PRACTICE","SM6 0HY","36L",4368.76615166241,12794,0.341469919623449
"H85116","MANOR PRACTICE","SM6 9DW","36L",3302.71882562249,9657,0.342002570738583
"H85618","JAMES O'RIORDAN MEDICAL CENTRE","SM3 9HE","36L",2851.78571477488,9511,0.299840785908409
"H85634","THE MERTON MEDICAL PRACTICE","SW19 1DG","36L",2899.84529158785,7827,0.370492563126083
"H85637","BALHAM HEALTH CENTRE","SW12 9HS","36L",483.054528056154,1334,0.362109841121555
"H85649","COLLIERS WOOD SURGERY","SW19 2BY","36L",4958.55018225292,11169,0.443956503022018
"H85653","WALLINGTON FAMILY PRACTICE","SM6 0HY","36L",5568.31694118222,16530,0.336861278958392
"H85656","ALEXANDRA SURGERY","SW19 7JZ","36L",1847.70904793977,5708,0.323705159064431
"H85659","BEGG PRACTICE","SW11 1SW","36L",3150.37215929847,11360,0.277321492895992
"H85662","THE BEECHES SURGERY","SM5 3RB","36L",1321.84738638283,5353,0.246935809150538
"H85664","TOOTING BEC SURGERY","SW17 7BA","36L",599.612670993055,1899,0.315751801470803
"H85665","WALLINGTON MEDICAL CENTRE","SM6 9BY","36L",1028.33005141157,2730,0.376677674509732
"H85680","TOOTING SOUTH MEDICAL CENTRE","SW17 9HQ","36L",4998.41100948918,10448,0.478408404430435
"H85682","TUDOR LODGE HEALTH CENTRE","SW19 6AE","36L",4208.47666738503,10113,0.416145225688226
"H85683","FACCINI HOUSE SURGERY","SM4 6RS","36L",1957.05132397602,4899,0.39947975586365
"H85686","THE GROVE ROAD PRACTICE","SM1 2DB","36L",3619.74346863483,10966,0.330087859623822
"H85691","NIGHTINGALE HOUSE","SW12 8NB","36L",25,105,0.238095238095238
"H85693","GREEN WRYTHE SURGERY","SM5 1JF","36L",3587.66685247394,10845,0.330812987779986
"J81002","ORCHID HOUSE SURGERY","BH22 9HB","11J",269.552705227841,8887,0.0303311247021313
"J81003","WINTON HEALTH CENTRE","BH9 1BP","11J",1310.00128346841,10322,0.126913513221121
"J81006","THE ADAM PRACTICE","BH15 4JQ","11J",1577.54616718696,34012,0.0463820465478938
"J81009","ROYAL MANOR HEALTH CARE","DT5 2BJ","11J",403.267286034736,12384,0.0325635728387222
"J81010","SWANAGE MEDICAL PRACTICE","BH19 1HB","11J",306.91719739342,10754,0.0285398174998531
"J81011","WAREHAM SURGERY","BH20 4PG","11J",183.901490767069,8102,0.0226982832346419
"J81012","SHORE MEDICAL","BH14 0DJ","11J",4828.05710590269,57906,0.0833774929351482
"J81013","CANFORD HEATH GROUP PRACT","BH17 8UE","11J",619.619144696309,12383,0.0500378861904473
"J81014","WESTBOURNE MEDICAL CENTRE","BH4 9HJ","11J",2032.59251730696,20015,0.101553460769771
"J81016","QUEENS AVENUE SURGERY","DT1 2EW","11J",388.31908081491,8285,0.0468701364894278
"J81017","YETMINSTER MEDICAL CENTRE","DT9 6LG","11J",135.787214315935,4528,0.0299883423842612
"J81018","BEAUFORT ROAD SURGERY","BH6 5AJ","11J",833.787269305617,11592,0.0719278182630794
"J81019","THE BLANDFORD GROUP PRACTICE","DT11 7BH","11J",889.322787705949,23626,0.0376416993018687
"J81020","BERE REGIS SURGERY","BH20 7HB","11J",85.8889918667122,3833,0.0224077724671829
"J81021","SHELLEY MANOR HOLDENHURST MEDICAL CENTRE","BH5 1LX","11J",3782.67923453784,25839,0.146394180677961
"J81022","WEST MOORS VILLAGE SURGERY","BH22 0HX","11J",128.828919401197,5669,0.022725157770541
"J81025","THE WELLBRIDGE PRACTICE","BH20 6DR","11J",214.132837472056,5933,0.0360918316993184
"J81027","ROYAL CRESCENT SURGERY","DT4 7BY","11J",657.934935817061,19548,0.0336574041240567
"J81028","HIGHCLIFFE MEDICAL CENTRE","BH23 5ET","11J",384.765417157232,14442,0.0266421144687184
"J81029","THE APPLES MEDICAL CENTRE","DT9 3DG","11J",170.944801748054,5747,0.0297450498952592
"J81030","THE VERWOOD SURGERY","BH31 7PY","11J",126.157241145298,8112,0.0155519281490752
"J81033","TALBOT MEDICAL CENTRE","BH10 4BX","11J",2933.26781062582,25586,0.114643469499954
"J81034","QUARTERJACK SURGERY","BH21 1AP","11J",431.059839600266,15362,0.0280601379768432
"J81035","MILTON ABBAS SURGERY","DT11 0AT","11J",113.710462390029,4649,0.0244591229060075
"J81036","THE ROSEMARY HEALTH CTR","BH12 3HF","11J",657.223609019751,9215,0.0713210644622627
"J81039","MOORDOWN MEDICAL CENTRE","BH9 2XF","11J",1005.38258487167,9410,0.106841932504959
"J81041","THE HADLEIGH PRACTICE","BH18 8EE","11J",650.983425052865,19992,0.0325621961310957
"J81042","VILLAGE SURGERY","BH12 5BF","11J",1123.17261085926,9006,0.124713814219327
"J81045","KINSON ROAD MEDICAL CENTRE","BH10 5EY","11J",676.137734351405,10304,0.065618957138141
"J81046","THE HARVEY PRACTICE","BH18 8EE","11J",471.942819301369,12640,0.03733724836245
"J81047","JAMES FISHER MEDICAL CENTRE","BH9 3LQ","11J",1340.42662999091,12509,0.107156977375563
"J81049","THE MARINE & OAKRIDGE PARTNERSHIP","BH6 3DB","11J",667.18265302744,9737,0.0685203505214583
"J81051","WYKE REGIS & LANEHOUSE MEDICAL PRACTICE","DT4 9BE","11J",358.444780729598,14883,0.0240841752825101
"J81052","LIFEBOAT QUAY MEDICAL CENTRE","BH15 1AE","11J",555.161783354978,6657,0.0833951905295144
"J81053","CERNE ABBAS SURGERY","DT2 7JG","11J",82.9423906963552,4147,0.0200005764881493
"J81056","CHRISTCHURCH MEDICAL PRACTICE","BH23 3AF","11J",562.118088959456,18201,0.0308839123652247
"J81057","FARMHOUSE SURGERY","BH23 3AF","11J",198.66796872359,6139,0.0323616173193664
"J81058","THE CRANBORNE PRACTICE","BH21 5QE","11J",232.76982945365,12092,0.01924990319663
"J81059","SOUTHBOURNE PRACTICE","BH6 5BF","11J",699.309311698164,9712,0.0720046655372904
"J81061","PENNY'S HILL PRACTICE","BH22 9HB","11J",239.227935744646,7752,0.0308601568298047
"J81062","ST ALBANS MEDICAL CENTRE","BH8 9EW","11J",1661.85075907501,11394,0.145853147189311
"J81064","POOLE TOWN SURGERY","BH15 2PG","11J",360.08774579959,4691,0.0767614039223172
"J81066","STOUR SURGERY","BH23 1PA","11J",443.863885926432,10495,0.0422928905122851
"J81067","LITTLEDOWN SURGERY","BH7 7BU","11J",701.061123912894,6094,0.115041208387413
"J81068","ATRIUM HEALTH CENTRE","DT1 1QR","11J",293.874911505662,7081,0.0415018940129447
"J81070","THE BANKS & BEARWOOD MEDICAL CENTRE","BH3 7AT","11J",806.574867241454,9893,0.0815298561853284
"J81072","THE PANTON PRACTICE","BH1 3EG","11J",2984.71978639914,14983,0.199207087125351
"J81073","THE BRIDGES MEDICAL CTR.","DT4 7DW","11J",593.335088973339,16841,0.0352315829804251
"J81074","BARTON HOUSE MED PRACTICE","DT8 3EQ","11J",101.864548419763,5192,0.0196195201116647
"J81075","CROSS ROAD SURGERY","DT4 9QX","11J",153.976385917102,6316,0.0243787818108141
"J81076","AMMONITE HEALTH PARTNERSHIP","DT6 5BN","11J",569.087811612421,24515,0.0232138613751752
"J81077","WALFORD MILL MEDICAL CENTRE","BH21 1NL","11J",178.928804433459,7134,0.0250811332258843
"J81078","THE GROVE MEDICAL CENTRE","DT9 4DL","11J",414.115548696138,12903,0.0320945166779925
"J81081","GILLINGHAM MEDICAL PRACTICE","SP8 4XS","11J",320.795670491514,13161,0.0243747185237835
"J81082","POUNDBURY DOCTORS SURGERY","DT1 2FD","11J",347.524036295668,7582,0.045835404417788
"J81083","SIXPENNY HANDLEY SURGERY","SP5 5PA","92G",89.7350028418988,4252,0.0211041869336545
"J81086","EVERGREEN OAK SURGERY","BH14 0HU","11J",460.82290004162,7519,0.0612877909351802
"J81087","THE BIRCHWOOD PRACTICE","BH17 7XW","11J",463.928453726821,9931,0.0467151801154789
"J81609","MALTHOUSE MEADOWS SURGERY","DT3 4NS","11J",49.4526945018743,2991,0.0165338329996236
"J81612","CORFE CASTLE SURGERY","BH20 5HH","11J",62.9704479556831,3014,0.0208926502839028
"J81613","THE DORCHESTER RD SURGERY","DT4 7LE","11J",200.303554881758,6694,0.0299228495491123
"J81616","PUDDLETOWN SURGERY","DT2 8FY","11J",71.3333620035999,4259,0.0167488523135947
"J81620","BLACKMORE VALE PARTNERSHIP","DT10 1QU","11J",705.001345849189,26625,0.026478923787763
